code,geography,sexCategory,ageCategory,value
E06000004,LA,Female,88,314
E06000004,LA,Female,89,290
E06000004,LA,Female,90,957
E06000004,LA,Male,0,933
E06000004,LA,Male,1,1032
E06000004,LA,Male,2,1131
E06000004,LA,Male,3,1105
E06000004,LA,Male,4,1228
E06000004,LA,Male,5,1191
E06000004,LA,Male,6,1205
E06000004,LA,Male,7,1291
E06000004,LA,Male,8,1415
E06000004,LA,Male,9,1319
E06000004,LA,Male,10,1421
E06000004,LA,Male,11,1324
E06000004,LA,Male,12,1321
E06000004,LA,Male,13,1298
E06000004,LA,Male,14,1240
E06000004,LA,Male,15,1222
E06000004,LA,Male,16,1185
E06000004,LA,Male,17,1193
E06000004,LA,Male,18,980
E06000004,LA,Male,19,906
E06000004,LA,Male,20,869
E06000004,LA,Male,21,987
E06000004,LA,Male,22,967
E06000004,LA,Male,23,1023
E06000004,LA,Male,24,1089
E06000004,LA,Male,25,1021
E06000004,LA,Male,26,1136
E06000004,LA,Male,27,1194
E06000004,LA,Male,28,1279
E06000004,LA,Male,29,1220
E06000004,LA,Male,30,1289
E06000004,LA,Male,31,1235
E06000004,LA,Male,32,1284
E06000004,LA,Male,33,1243
E06000004,LA,Male,34,1307
E06000004,LA,Male,35,1389
E06000004,LA,Male,36,1244
E06000004,LA,Male,37,1309
E06000004,LA,Male,38,1210
E06000004,LA,Male,39,1251
E06000004,LA,Male,40,1317
E06000004,LA,Male,41,1240
E06000004,LA,Male,42,1311
E06000004,LA,Male,43,1070
E06000004,LA,Male,44,992
E06000004,LA,Male,45,1097
E06000004,LA,Male,46,1146
E06000004,LA,Male,47,1198
E06000004,LA,Male,48,1219
E06000004,LA,Male,49,1371
E06000004,LA,Male,50,1379
E06000004,LA,Male,51,1334
E06000004,LA,Male,52,1391
E06000004,LA,Male,53,1413
E06000004,LA,Male,54,1409
E06000004,LA,Male,55,1369
E06000004,LA,Male,56,1352
E06000004,LA,Male,57,1336
E06000004,LA,Male,58,1387
E06000004,LA,Male,59,1309
E06000004,LA,Male,60,1316
E06000004,LA,Male,61,1224
E06000004,LA,Male,62,1250
E06000004,LA,Male,63,1159
E06000004,LA,Male,64,1264
E06000004,LA,Male,65,1160
E06000004,LA,Male,66,1014
E06000004,LA,Male,67,1089
E06000004,LA,Male,68,1043
E06000004,LA,Male,69,968
E06000004,LA,Male,70,973
E06000004,LA,Male,71,963
E06000004,LA,Male,72,1019
E06000004,LA,Male,73,999
E06000004,LA,Male,74,975
E06000004,LA,Male,75,687
E06000004,LA,Male,76,803
E06000004,LA,Male,77,619
E06000004,LA,Male,78,546
E06000004,LA,Male,79,566
E06000004,LA,Male,80,500
E06000004,LA,Male,81,418
E06000004,LA,Male,82,457
E06000004,LA,Male,83,417
E06000004,LA,Male,84,376
E06000004,LA,Male,85,312
E06000004,LA,Male,86,236
E06000004,LA,Male,87,185
E06000004,LA,Male,88,195
E06000004,LA,Male,89,170
E06000004,LA,Male,90,488
E06000005,LA,Female,0,526
E06000005,LA,Female,1,542
E06000005,LA,Female,2,524
E06000005,LA,Female,3,581
E06000005,LA,Female,4,558
E06000005,LA,Female,5,569
E06000005,LA,Female,6,603
E06000005,LA,Female,7,587
E06000005,LA,Female,8,631
E06000005,LA,Female,9,658
E06000005,LA,Female,10,650
E06000005,LA,Female,11,669
E06000005,LA,Female,12,615
E06000005,LA,Female,13,685
E06000005,LA,Female,14,639
E06000005,LA,Female,15,619
E06000005,LA,Female,16,619
E06000005,LA,Female,17,581
E06000005,LA,Female,18,542
E06000005,LA,Female,19,393
E06000005,LA,Female,20,405
E06000005,LA,Female,21,519
E06000005,LA,Female,22,609
E06000005,LA,Female,23,600
E06000005,LA,Female,24,640
E06000005,LA,Female,25,637
E06000005,LA,Female,26,612
E06000005,LA,Female,27,657
E06000005,LA,Female,28,663
E06000005,LA,Female,29,700
E06000005,LA,Female,30,779
E06000005,LA,Female,31,704
E06000005,LA,Female,32,717
E06000005,LA,Female,33,700
E06000005,LA,Female,34,723
E06000005,LA,Female,35,688
E06000005,LA,Female,36,662
E06000005,LA,Female,37,693
E06000005,LA,Female,38,657
E06000005,LA,Female,39,696
E06000005,LA,Female,40,679
E06000005,LA,Female,41,725
E06000005,LA,Female,42,690
E06000005,LA,Female,43,624
E06000005,LA,Female,44,602
E06000005,LA,Female,45,662
E06000005,LA,Female,46,654
E06000005,LA,Female,47,744
E06000005,LA,Female,48,740
E06000005,LA,Female,49,779
E06000005,LA,Female,50,817
E06000005,LA,Female,51,766
E06000005,LA,Female,52,754
E06000005,LA,Female,53,780
E06000005,LA,Female,54,820
E06000005,LA,Female,55,798
E06000005,LA,Female,56,812
E06000005,LA,Female,57,811
E06000005,LA,Female,58,781
E06000005,LA,Female,59,768
E06000005,LA,Female,60,774
E06000005,LA,Female,61,679
E06000005,LA,Female,62,746
E06000005,LA,Female,63,750
E06000005,LA,Female,64,667
E06000005,LA,Female,65,627
E06000005,LA,Female,66,561
E06000005,LA,Female,67,614
E06000005,LA,Female,68,579
E06000005,LA,Female,69,613
E06000005,LA,Female,70,602
E06000005,LA,Female,71,598
E06000005,LA,Female,72,592
E06000005,LA,Female,73,681
E06000005,LA,Female,74,676
E06000005,LA,Female,75,505
E06000005,LA,Female,76,521
E06000005,LA,Female,77,438
E06000005,LA,Female,78,374
E06000005,LA,Female,79,356
E06000005,LA,Female,80,366
E06000005,LA,Female,81,367
E06000005,LA,Female,82,377
E06000005,LA,Female,83,343
E06000005,LA,Female,84,311
E06000005,LA,Female,85,266
E06000005,LA,Female,86,251
E06000005,LA,Female,87,216
E06000005,LA,Female,88,194
E06000005,LA,Female,89,163
E06000005,LA,Female,90,672
E06000005,LA,Male,0,514
E06000005,LA,Male,1,505
E06000005,LA,Male,2,585
E06000005,LA,Male,3,586
E06000005,LA,Male,4,572
E06000005,LA,Male,5,651
E06000005,LA,Male,6,626
E06000005,LA,Male,7,670
E06000005,LA,Male,8,674
E06000005,LA,Male,9,660
E06000005,LA,Male,10,695
E06000005,LA,Male,11,671
E06000005,LA,Male,12,735
E06000005,LA,Male,13,621
E06000005,LA,Male,14,646
E06000005,LA,Male,15,624
E06000005,LA,Male,16,684
E06000005,LA,Male,17,657
E06000005,LA,Male,18,608
E06000005,LA,Male,19,458
E06000005,LA,Male,20,410
E06000005,LA,Male,21,518
E06000005,LA,Male,22,514
E06000005,LA,Male,23,598
E06000005,LA,Male,24,613
E06000005,LA,Male,25,591
E06000005,LA,Male,26,590
E06000005,LA,Male,27,652
E06000005,LA,Male,28,621
E06000005,LA,Male,29,655
E06000005,LA,Male,30,703
E06000005,LA,Male,31,659
E06000005,LA,Male,32,650
E06000005,LA,Male,33,682
E06000005,LA,Male,34,651
E06000005,LA,Male,35,674
E06000005,LA,Male,36,632
E06000005,LA,Male,37,637
E06000005,LA,Male,38,633
E06000005,LA,Male,39,591
E06000005,LA,Male,40,679
E06000005,LA,Male,41,675
E06000005,LA,Male,42,719
E06000005,LA,Male,43,628
E06000005,LA,Male,44,623
E06000005,LA,Male,45,594
E06000005,LA,Male,46,658
E06000005,LA,Male,47,653
E06000005,LA,Male,48,676
E06000005,LA,Male,49,758
E06000005,LA,Male,50,761
E06000005,LA,Male,51,761
E06000005,LA,Male,52,760
E06000005,LA,Male,53,742
E06000005,LA,Male,54,809
E06000005,LA,Male,55,797
E06000005,LA,Male,56,809
E06000005,LA,Male,57,736
E06000005,LA,Male,58,807
E06000005,LA,Male,59,739
E06000005,LA,Male,60,756
E06000005,LA,Male,61,677
E06000005,LA,Male,62,693
E06000005,LA,Male,63,665
E06000005,LA,Male,64,598
E06000005,LA,Male,65,658
E06000005,LA,Male,66,565
E06000005,LA,Male,67,610
E06000005,LA,Male,68,590
E06000005,LA,Male,69,542
E06000005,LA,Male,70,519
E06000005,LA,Male,71,547
E06000005,LA,Male,72,613
E06000005,LA,Male,73,604
E06000005,LA,Male,74,548
E06000005,LA,Male,75,437
E06000005,LA,Male,76,474
E06000005,LA,Male,77,386
E06000005,LA,Male,78,342
E06000005,LA,Male,79,316
E06000005,LA,Male,80,313
E06000005,LA,Male,81,291
E06000005,LA,Male,82,301
E06000005,LA,Male,83,244
E06000005,LA,Male,84,210
E06000005,LA,Male,85,194
E06000005,LA,Male,86,174
E06000005,LA,Male,87,146
E06000005,LA,Male,88,119
E06000005,LA,Male,89,116
E06000005,LA,Male,90,321
E06000006,LA,Female,0,601
E06000006,LA,Female,1,691
E06000006,LA,Female,2,638
E06000006,LA,Female,3,692
E06000006,LA,Female,4,717
E06000006,LA,Female,5,745
E06000006,LA,Female,6,758
E06000006,LA,Female,7,752
E06000006,LA,Female,8,778
E06000006,LA,Female,9,815
E06000006,LA,Female,10,789
E06000006,LA,Female,11,845
E06000006,LA,Female,12,770
E06000006,LA,Female,13,782
E06000006,LA,Female,14,793
E06000006,LA,Female,15,783
E06000006,LA,Female,16,706
E06000006,LA,Female,17,707
E06000006,LA,Female,18,607
E06000006,LA,Female,19,633
E06000006,LA,Female,20,601
E06000006,LA,Female,21,627
E06000006,LA,Female,22,638
E06000006,LA,Female,23,694
E06000006,LA,Female,24,731
E06000006,LA,Female,25,766
E06000006,LA,Female,26,786
E06000006,LA,Female,27,824
E06000006,LA,Female,28,847
E06000006,LA,Female,29,886
E06000006,LA,Female,30,872
E06000006,LA,Female,31,882
E06000006,LA,Female,32,870
E06000006,LA,Female,33,971
E06000006,LA,Female,34,963
E06000006,LA,Female,35,814
E06000006,LA,Female,36,928
E06000006,LA,Female,37,920
E06000006,LA,Female,38,848
E06000006,LA,Female,39,827
E06000006,LA,Female,40,907
E06000006,LA,Female,41,850
E06000006,LA,Female,42,812
E06000006,LA,Female,43,745
E06000006,LA,Female,44,771
E06000006,LA,Female,45,749
E06000006,LA,Female,46,813
E06000006,LA,Female,47,889
E06000006,LA,Female,48,888
E06000006,LA,Female,49,898
E06000006,LA,Female,50,963
E06000006,LA,Female,51,861
E06000006,LA,Female,52,902
E06000006,LA,Female,53,953
E06000006,LA,Female,54,923
E06000006,LA,Female,55,899
E06000006,LA,Female,56,930
E06000006,LA,Female,57,847
E06000006,LA,Female,58,993
E06000006,LA,Female,59,967
E06000006,LA,Female,60,866
E06000006,LA,Female,61,881
E06000006,LA,Female,62,826
E06000006,LA,Female,63,865
E06000006,LA,Female,64,827
E06000006,LA,Female,65,772
E06000006,LA,Female,66,796
E06000006,LA,Female,67,757
E06000006,LA,Female,68,722
E06000006,LA,Female,69,738
E06000006,LA,Female,70,746
E06000006,LA,Female,71,710
E06000006,LA,Female,72,724
E06000006,LA,Female,73,805
E06000006,LA,Female,74,708
E06000006,LA,Female,75,500
E06000006,LA,Female,76,465
E06000006,LA,Female,77,477
E06000006,LA,Female,78,404
E06000006,LA,Female,79,377
E06000006,LA,Female,80,322
E06000006,LA,Female,81,379
E06000006,LA,Female,82,329
E06000006,LA,Female,83,283
E06000006,LA,Female,84,280
E06000006,LA,Female,85,254
E06000006,LA,Female,86,233
E06000006,LA,Female,87,209
E06000006,LA,Female,88,169
E06000006,LA,Female,89,137
E06000006,LA,Female,90,525
E06000006,LA,Male,0,660
E06000006,LA,Male,1,725
E06000006,LA,Male,2,729
E06000006,LA,Male,3,716
E06000006,LA,Male,4,785
E06000006,LA,Male,5,781
E06000006,LA,Male,6,763
E06000006,LA,Male,7,784
E06000006,LA,Male,8,840
E06000006,LA,Male,9,876
E06000006,LA,Male,10,802
E06000006,LA,Male,11,783
E06000006,LA,Male,12,820
E06000006,LA,Male,13,860
E06000006,LA,Male,14,819
E06000006,LA,Male,15,836
E06000006,LA,Male,16,805
E06000006,LA,Male,17,771
E06000006,LA,Male,18,680
E06000006,LA,Male,19,622
E06000006,LA,Male,20,601
E06000006,LA,Male,21,734
E06000006,LA,Male,22,722
E06000006,LA,Male,23,661
E06000006,LA,Male,24,695
E06000006,LA,Male,25,714
E06000006,LA,Male,26,745
E06000006,LA,Male,27,786
E06000006,LA,Male,28,772
E06000006,LA,Male,29,837
E06000006,LA,Male,30,827
E06000006,LA,Male,31,749
E06000006,LA,Male,32,773
E06000006,LA,Male,33,851
E06000006,LA,Male,34,757
E06000006,LA,Male,35,814
E06000006,LA,Male,36,837
E06000006,LA,Male,37,858
E06000006,LA,Male,38,803
E06000006,LA,Male,39,889
E06000006,LA,Male,40,775
E06000006,LA,Male,41,812
E06000006,LA,Male,42,772
E06000006,LA,Male,43,746
E06000006,LA,Male,44,802
E06000006,LA,Male,45,823
E06000006,LA,Male,46,796
E06000006,LA,Male,47,768
E06000006,LA,Male,48,807
E06000006,LA,Male,49,897
E06000006,LA,Male,50,933
E06000006,LA,Male,51,943
E06000006,LA,Male,52,864
E06000006,LA,Male,53,873
E06000006,LA,Male,54,869
E06000006,LA,Male,55,880
E06000006,LA,Male,56,914
E06000006,LA,Male,57,917
E06000006,LA,Male,58,892
E06000006,LA,Male,59,905
E06000006,LA,Male,60,801
E06000006,LA,Male,61,785
E06000006,LA,Male,62,830
E06000006,LA,Male,63,776
E06000006,LA,Male,64,727
E06000006,LA,Male,65,704
E06000006,LA,Male,66,701
E06000006,LA,Male,67,699
E06000006,LA,Male,68,704
E06000006,LA,Male,69,661
E06000006,LA,Male,70,688
E06000006,LA,Male,71,701
E06000006,LA,Male,72,673
E06000006,LA,Male,73,696
E06000006,LA,Male,74,654
E06000006,LA,Male,75,492
E06000006,LA,Male,76,432
E06000006,LA,Male,77,402
E06000006,LA,Male,78,410
E06000006,LA,Male,79,334
E06000006,LA,Male,80,301
E06000006,LA,Male,81,276
E06000006,LA,Male,82,252
E06000006,LA,Male,83,241
E06000006,LA,Male,84,204
E06000006,LA,Male,85,181
E06000006,LA,Male,86,167
E06000006,LA,Male,87,132
E06000006,LA,Male,88,109
E06000006,LA,Male,89,79
E06000006,LA,Male,90,245
E06000007,LA,Female,0,930
E06000007,LA,Female,1,1028
E06000007,LA,Female,2,1102
E06000007,LA,Female,3,1014
E06000007,LA,Female,4,1108
E06000007,LA,Female,5,1181
E06000007,LA,Female,6,1144
E06000007,LA,Female,7,1207
E06000007,LA,Female,8,1218
E06000007,LA,Female,9,1225
E06000007,LA,Female,10,1333
E06000007,LA,Female,11,1180
E06000007,LA,Female,12,1272
E06000007,LA,Female,13,1305
E06000007,LA,Female,14,1166
E06000007,LA,Female,15,1182
E06000007,LA,Female,16,1207
E06000007,LA,Female,17,1187
E06000007,LA,Female,18,993
E06000007,LA,Female,19,807
E06000007,LA,Female,20,780
E06000007,LA,Female,21,972
E06000007,LA,Female,22,1086
E06000007,LA,Female,23,1083
E06000007,LA,Female,24,1162
E06000007,LA,Female,25,1264
E06000007,LA,Female,26,1169
E06000007,LA,Female,27,1207
E06000007,LA,Female,28,1216
E06000007,LA,Female,29,1357
E06000007,LA,Female,30,1440
E06000007,LA,Female,31,1356
E06000007,LA,Female,32,1409
E06000007,LA,Female,33,1423
E06000007,LA,Female,34,1434
E06000007,LA,Female,35,1422
E06000007,LA,Female,36,1502
E06000007,LA,Female,37,1388
E06000007,LA,Female,38,1427
E06000007,LA,Female,39,1462
E06000007,LA,Female,40,1409
E06000007,LA,Female,41,1522
E06000007,LA,Female,42,1323
E06000007,LA,Female,43,1249
E06000007,LA,Female,44,1354
E06000007,LA,Female,45,1332
E06000007,LA,Female,46,1354
E06000007,LA,Female,47,1378
E06000007,LA,Female,48,1518
E06000007,LA,Female,49,1520
E06000007,LA,Female,50,1603
E06000007,LA,Female,51,1680
E06000007,LA,Female,52,1541
E06000007,LA,Female,53,1563
E06000007,LA,Female,54,1664
E06000007,LA,Female,55,1685
E06000007,LA,Female,56,1595
E06000007,LA,Female,57,1583
E06000007,LA,Female,58,1582
E06000007,LA,Female,59,1538
E06000007,LA,Female,60,1373
E06000007,LA,Female,61,1342
E06000007,LA,Female,62,1315
E06000007,LA,Female,63,1301
E06000007,LA,Female,64,1105
E06000007,LA,Female,65,1119
E06000007,LA,Female,66,1138
E06000007,LA,Female,67,1115
E06000007,LA,Female,68,1040
E06000007,LA,Female,69,1056
E06000007,LA,Female,70,1056
E06000007,LA,Female,71,1019
E06000007,LA,Female,72,1084
E06000007,LA,Female,73,1214
E06000007,LA,Female,74,1239
E06000007,LA,Female,75,950
E06000007,LA,Female,76,942
E06000007,LA,Female,77,884
E06000007,LA,Female,78,851
E06000007,LA,Female,79,808
E06000007,LA,Female,80,704
E06000007,LA,Female,81,735
E06000007,LA,Female,82,689
E06000007,LA,Female,83,622
E06000007,LA,Female,84,530
E06000007,LA,Female,85,481
E06000007,LA,Female,86,409
E06000007,LA,Female,87,370
E06000007,LA,Female,88,320
E06000007,LA,Female,89,270
E06000007,LA,Female,90,1105
E06000007,LA,Male,0,1016
E06000007,LA,Male,1,1090
E06000007,LA,Male,2,1106
E06000007,LA,Male,3,1089
E06000007,LA,Male,4,1148
E06000007,LA,Male,5,1232
E06000007,LA,Male,6,1260
E06000007,LA,Male,7,1250
E06000007,LA,Male,8,1321
E06000007,LA,Male,9,1327
E06000007,LA,Male,10,1255
E06000007,LA,Male,11,1389
E06000007,LA,Male,12,1336
E06000007,LA,Male,13,1333
E06000007,LA,Male,14,1250
E06000007,LA,Male,15,1261
E06000007,LA,Male,16,1264
E06000007,LA,Male,17,1211
E06000007,LA,Male,18,1093
E06000007,LA,Male,19,922
E06000007,LA,Male,20,933
E06000007,LA,Male,21,1035
E06000007,LA,Male,22,1048
E06000007,LA,Male,23,1114
E06000007,LA,Male,24,1287
E06000007,LA,Male,25,1201
E06000007,LA,Male,26,1219
E06000007,LA,Male,27,1242
E06000007,LA,Male,28,1296
E06000007,LA,Male,29,1340
E06000007,LA,Male,30,1383
E06000007,LA,Male,31,1372
E06000007,LA,Male,32,1346
E06000007,LA,Male,33,1386
E06000007,LA,Male,34,1380
E06000007,LA,Male,35,1411
E06000007,LA,Male,36,1449
E06000007,LA,Male,37,1405
E06000007,LA,Male,38,1371
E06000007,LA,Male,39,1364
E06000007,LA,Male,40,1445
E06000007,LA,Male,41,1417
E06000007,LA,Male,42,1368
E06000007,LA,Male,43,1288
E06000007,LA,Male,44,1280
E06000007,LA,Male,45,1318
E06000007,LA,Male,46,1412
E06000007,LA,Male,47,1414
E06000007,LA,Male,48,1499
E06000007,LA,Male,49,1573
E06000007,LA,Male,50,1587
E06000007,LA,Male,51,1547
E06000007,LA,Male,52,1597
E06000007,LA,Male,53,1637
E06000007,LA,Male,54,1655
E06000007,LA,Male,55,1665
E06000007,LA,Male,56,1614
E06000007,LA,Male,57,1561
E06000007,LA,Male,58,1585
E06000007,LA,Male,59,1473
E06000007,LA,Male,60,1391
E06000007,LA,Male,61,1336
E06000007,LA,Male,62,1275
E06000007,LA,Male,63,1197
E06000007,LA,Male,64,1168
E06000007,LA,Male,65,1140
E06000007,LA,Male,66,1064
E06000007,LA,Male,67,1049
E06000007,LA,Male,68,1048
E06000007,LA,Male,69,950
E06000007,LA,Male,70,958
E06000007,LA,Male,71,1040
E06000007,LA,Male,72,1017
E06000007,LA,Male,73,1051
E06000007,LA,Male,74,1045
E06000007,LA,Male,75,873
E06000007,LA,Male,76,858
E06000007,LA,Male,77,741
E06000007,LA,Male,78,745
E06000007,LA,Male,79,553
E06000007,LA,Male,80,554
E06000007,LA,Male,81,591
E06000007,LA,Male,82,543
E06000007,LA,Male,83,447
E06000007,LA,Male,84,393
E06000007,LA,Male,85,330
E06000007,LA,Male,86,317
E06000007,LA,Male,87,249
E06000007,LA,Male,88,211
E06000007,LA,Male,89,143
E06000007,LA,Male,90,497
E06000008,LA,Female,0,981
E06000008,LA,Female,1,1002
E06000008,LA,Female,2,1049
E06000008,LA,Female,3,993
E06000008,LA,Female,4,1019
E06000008,LA,Female,5,1075
E06000008,LA,Female,6,1099
E06000008,LA,Female,7,1040
E06000008,LA,Female,8,1088
E06000008,LA,Female,9,1164
E06000008,LA,Female,10,1137
E06000008,LA,Female,11,1162
E06000008,LA,Female,12,1145
E06000008,LA,Female,13,1201
E06000008,LA,Female,14,1183
E06000008,LA,Female,15,1111
E06000008,LA,Female,16,1103
E06000008,LA,Female,17,1087
E06000008,LA,Female,18,1009
E06000008,LA,Female,19,923
E06000008,LA,Female,20,870
E06000008,LA,Female,21,832
E06000008,LA,Female,22,965
E06000008,LA,Female,23,970
E06000008,LA,Female,24,1028
E06000008,LA,Female,25,956
E06000008,LA,Female,26,976
E06000008,LA,Female,27,1032
E06000008,LA,Female,28,1023
E06000008,LA,Female,29,1076
E06000008,LA,Female,30,1070
E06000008,LA,Female,31,1063
E06000008,LA,Female,32,1103
E06000008,LA,Female,33,1175
E06000008,LA,Female,34,1127
E06000008,LA,Female,35,1140
E06000008,LA,Female,36,1127
E06000008,LA,Female,37,1168
E06000008,LA,Female,38,1088
E06000008,LA,Female,39,1103
E06000008,LA,Female,40,1168
E06000008,LA,Female,41,1071
E06000008,LA,Female,42,977
E06000008,LA,Female,43,929
E06000008,LA,Female,44,847
E06000008,LA,Female,45,919
E06000008,LA,Female,46,991
E06000008,LA,Female,47,965
E06000008,LA,Female,48,1024
E06000008,LA,Female,49,1060
E06000008,LA,Female,50,1028
E06000008,LA,Female,51,1029
E06000008,LA,Female,52,1043
E06000008,LA,Female,53,1026
E06000008,LA,Female,54,990
E06000008,LA,Female,55,927
